Crash ID,County,Crash Severity,Crash Time,Day of Week,Latitude,Longitude,Weather Condition
15558324,Harris,Possible Injury,1240,Wednesday,29.8030148,-95.50240305,Clear
15559393,Harris,Incapacitating Injury,2312,Wednesday,29.84228353,-95.49381841,Clear
15571885,Harris,Possible Injury,1900,Wednesday,29.68565254,-95.34082,Clear
15557663,Harris,Non-Incapacitating Injury,1820,Thursday,29.67567888,-95.33658004,Cloudy
15564669,Harris,Possible Injury,1630,Thursday,29.5512384,-95.15200073,Clear
15570403,Harris,Not Injured,1500,Thursday,29.79406189,-95.4507856,Clear
15559570,Harris,Not Injured,857,Friday,29.7621975,-95.46499934,Cloudy
15560799,Harris,Not Injured,120,Friday,29.80670481,-95.48485306,Clear
15560336,Harris,Not Injured,950,Saturday,29.68942952,-95.56122019,Cloudy
15561666,Harris,Not Injured,1120,Saturday,29.85293328,-95.51265753,Clear
15576527,Harris,Not Injured,755,Saturday,29.78013537,-95.45439519,Cloudy
15588820,Harris,Non-Incapacitating Injury,1517,Saturday,29.79727834,-95.45001777,Clear
15577955,Harris,Not Injured,1545,Sunday,29.68971481,-95.31281311,Clear
15565290,Harris,Not Injured,1030,Monday,29.72130662,-95.56689154,Clear
15565732,Harris,Possible Injury,1209,Monday,29.6002984,-95.26638458,Clear
15567014,Harris,Not Injured,1040,Monday,29.84202872,-95.49341778,Clear
15633112,Harris,Possible Injury,1511,Monday,29.85152496,-95.51017392,Clear
15565786,Harris,Not Injured,925,Tuesday,29.80761707,-95.45598971,Clear
15566368,Harris,Not Injured,1415,Tuesday,29.55343327,-95.15411137,Clear
15567019,Harris,Not Injured,1230,Wednesday,29.86105096,-95.52758925,Clear
15567020,Harris,Unknown,815,Wednesday,29.85700488,-95.51987774,Clear
15567734,Harris,Non-Incapacitating Injury,1010,Wednesday,29.8238038,-95.47341617,Cloudy
15568419,Harris,Possible Injury,550,Wednesday,29.67540482,-95.3365731,Clear
15568653,Harris,Not Injured,630,Wednesday,29.58265369,-95.18009198,Clear
15571659,Harris,Not Injured,915,Wednesday,29.8622717,-95.5303389,Clear
15588670,Harris,Not Injured,1303,Wednesday,29.9387379,-95.38321628,Clear
15569972,Harris,Not Injured,1530,Thursday,29.68957482,-95.55949635,Clear
15571730,Harris,Possible Injury,650,Thursday,29.85732857,-95.52045174,Cloudy
15576115,Harris,Not Injured,1100,Thursday,29.78482071,-95.64478957,Clear
15590447,Harris,Not Injured,1812,Thursday,29.86756227,-95.55255739,Clear
15571645,Harris,Not Injured,1005,Friday,29.69636345,-95.29185486,Clear
15580472,Harris,Not Injured,1850,Saturday,29.59109483,-95.22343313,Clear
15590600,Harris,Not Injured,1520,Saturday,30.03153494,-95.8568667,Cloudy
15580996,Harris,Not Injured,1219,Sunday,29.75644168,-95.60623183,Cloudy
15574284,Harris,Not Injured,1603,Monday,29.83309479,-95.48202306,Clear
15574659,Harris,Possible Injury,1140,Monday,29.60086261,-95.2293394,Cloudy
15574814,Harris,Possible Injury,830,Monday,29.59181637,-95.19019655,Cloudy
15594260,Harris,Not Injured,1825,Monday,29.77030944,-95.36544984,Clear
15593718,Harris,Not Injured,1500,Tuesday,29.85128501,-95.5097455,Clear
15578188,Harris,Not Injured,1259,Wednesday,29.83965424,-95.42892313,Clear
15578650,Harris,Not Injured,1230,Wednesday,29.83428874,-95.4847062,Clear
15579132,Harris,Possible Injury,723,Wednesday,29.67185482,-95.3370831,Clear
15580466,Harris,Incapacitating Injury,745,Wednesday,29.60013869,-95.34015865,Cloudy
15581321,Harris,Not Injured,1925,Wednesday,29.70462895,-95.29957689,Clear
15582383,Harris,Not Injured,1915,Wednesday,29.86701338,-95.54100923,Clear
15586515,Harris,Possible Injury,1307,Wednesday,29.67485672,-95.33655808,Clear
15599051,Harris,Possible Injury,1446,Wednesday,29.81555215,-95.46452524,Unknown
15580226,Harris,Not Injured,1414,Thursday,29.79884604,-95.44981746,Clear
15581816,Harris,Not Injured,1905,Thursday,29.55096854,-95.15174122,Clear
15582286,Harris,Not Injured,1637,Thursday,29.87185089,-95.26255222,Clear
15582397,Harris,Not Injured,605,Friday,29.60011483,-95.3355031,Cloudy
15583755,Harris,Non-Incapacitating Injury,2235,Friday,29.84807078,-95.50403023,Clear
15594710,Harris,Not Injured,1232,Friday,29.78710776,-95.35201991,Cloudy
15599221,Harris,Non-Incapacitating Injury,1100,Friday,29.74621172,-95.39187687,Clear
15583846,Harris,Killed,2002,Saturday,29.85081182,-95.50890573,Clear
15590973,Harris,Not Injured,2154,Saturday,29.84910773,-95.50587268,Clear
15593813,Harris,Not Injured,630,Saturday,29.94062731,-95.41565671,Clear
15588870,Harris,Not Injured,1830,Monday,29.71681,-95.31799786,Clear
15589419,Harris,Possible Injury,740,Monday,29.8344833,-95.48491697,Clear
15595047,Harris,Not Injured,1025,Monday,29.68743227,-95.37899204,Unknown
15599671,Harris,Not Injured,1055,Monday,29.59203483,-95.22253313,Cloudy
15589443,Harris,Not Injured,945,Tuesday,29.79731424,-95.45001099,Rain
15589482,Harris,Not Injured,845,Tuesday,29.82051556,-95.46988084,Rain
15590283,Harris,Not Injured,750,Wednesday,29.77014481,-95.60264303,Clear
15590846,Harris,Possible Injury,1500,Wednesday,29.70632803,-95.30218515,Clear
15594674,Harris,Not Injured,1430,Thursday,29.81969632,-95.46899944,Clear
15595013,Harris,Not Injured,800,Thursday,29.8028148,-95.48480306,Clear
15598394,Harris,Not Injured,606,Thursday,29.81834366,-95.46752755,Clear
15599176,Harris,Possible Injury,1355,Thursday,29.77017481,-95.60040987,Clear
15599527,Harris,Not Injured,600,Thursday,29.69804233,-95.38716103,Clear
15603100,Harris,Not Injured,1342,Thursday,29.80322659,-95.45141125,Clear
15594817,Harris,Not Injured,2149,Friday,29.68045235,-95.39321136,Clear
15599672,Harris,Possible Injury,830,Friday,29.59203483,-95.22253313,Cloudy
15612787,Harris,Possible Injury,1700,Friday,29.93871047,-95.38673094,Rain
15595115,Harris,Not Injured,1130,Saturday,29.78468318,-95.58402607,Clear
15598947,Harris,Not Injured,1740,Saturday,29.68080993,-95.37337154,Clear
15599543,Harris,Not Injured,700,Saturday,29.68068556,-95.37952871,Cloudy
15601451,Harris,Not Injured,1445,Saturday,29.77014481,-95.60221303,Clear
15599550,Harris,Not Injured,1310,Sunday,29.75533401,-95.60605142,Clear
15603196,Harris,Not Injured,1553,Sunday,29.66937465,-95.26202379,Clear
15620234,Harris,Not Injured,1330,Sunday,29.64416483,-95.50842614,Unknown
15599589,Harris,Possible Injury,2045,Monday,29.71635481,-95.48486306,Clear
15607346,Harris,Possible Injury,1347,Monday,29.55253709,-95.15324959,Rain
15599390,Harris,Not Injured,2000,Tuesday,29.68957482,-95.55957501,Cloudy
15600838,Harris,Not Injured,1215,Tuesday,29.81828374,-95.4674631,Clear
15601035,Harris,Not Injured,1120,Tuesday,29.83091918,-95.48106654,Clear
15601036,Harris,Not Injured,1135,Tuesday,29.83922005,-95.49002493,Clear
15601411,Harris,Not Injured,1905,Tuesday,29.62825483,-95.43098308,Clear
15603025,Harris,Not Injured,1230,Wednesday,29.79852701,-95.449854,Clear
15603653,Harris,Non-Incapacitating Injury,2330,Wednesday,29.81251413,-95.4612578,Cloudy
15629736,Harris,Possible Injury,915,Wednesday,29.77058719,-95.58988303,Clear
15605059,Harris,Not Injured,1705,Thursday,29.71906523,-95.32206544,Clear
15606356,Harris,Not Injured,1935,Thursday,29.68924242,-95.56574017,Clear
15609221,Harris,Not Injured,1115,Thursday,29.85456602,-95.5155529,Cloudy
15610894,Harris,Not Injured,830,Thursday,29.82326223,-95.47283391,Clear
15613465,Harris,Not Injured,635,Thursday,29.80130585,-95.44979155,Clear
15614598,Harris,Not Injured,545,Thursday,29.83948479,-95.48874305,Clear
15629454,Harris,Not Injured,1533,Thursday,29.8486159,-95.50499845,Clear
15609866,Harris,Not Injured,1420,Friday,29.56943755,-95.16912091,Clear
15607001,Harris,Possible Injury,855,Saturday,29.84100479,-95.42028307,Cloudy
15607223,Harris,Not Injured,921,Saturday,29.55609537,-95.15666009,Clear
15613411,Harris,Non-Incapacitating Injury,946,Saturday,29.73740481,-95.3398131,Clear
15620416,Harris,Not Injured,1410,Saturday,29.66049482,-95.26324312,Clear
15625793,Harris,Not Injured,1230,Saturday,29.81028766,-95.45886028,Clear
15607703,Harris,Not Injured,1650,Sunday,29.68924986,-95.56564589,Cloudy
15610159,Harris,Not Injured,2011,Sunday,29.70194153,-95.29539339,Cloudy
15627591,Harris,Not Injured,610,Sunday,29.86375276,-95.53367324,Clear
15618194,Harris,Not Injured,1940,Monday,29.59203483,-95.22253313,Clear
15620534,Harris,Not Injured,1448,Monday,29.8072458,-95.45559035,Cloudy
15627015,Harris,Not Injured,1601,Monday,29.66209741,-95.26326278,Clear
15711766,Harris,Not Injured,2145,Monday,29.92240173,-95.41230266,Clear
15616670,Harris,Not Injured,1430,Tuesday,29.79704703,-95.45020151,Clear
15629984,Harris,Not Injured,1138,Tuesday,29.85113796,-95.509486,Clear
15616434,Harris,Possible Injury,1757,Wednesday,29.7459048,-95.35212309,Clear
15616754,Harris,Not Injured,1700,Wednesday,29.77670294,-95.61723369,Clear
15618661,Harris,Possible Injury,1900,Wednesday,29.8617034,-95.52905882,Clear
15621549,Harris,Possible Injury,540,Wednesday,29.68814858,-95.57188922,Rain
15627813,Harris,Possible Injury,1300,Wednesday,29.77768118,-95.61832473,Cloudy
15629430,Harris,Not Injured,1235,Wednesday,29.8067048,-95.48496306,Cloudy
15619255,Harris,Not Injured,1244,Thursday,29.68841482,-95.57034304,Cloudy
15668108,Harris,Not Injured,1257,Thursday,29.78137998,-95.39878188,Clear
15621115,Harris,Not Injured,235,Friday,29.7210422,-95.52513447,Cloudy
15629422,Harris,Possible Injury,1024,Friday,29.80923959,-95.48498509,Clear
15648261,Harris,Possible Injury,1847,Friday,29.7374048,-95.3398131,Clear
15733655,Harris,Not Injured,1330,Friday,29.65560482,-95.26408312,Clear
15629527,Harris,Non-Incapacitating Injury,1000,Saturday,29.85183814,-95.51072533,Cloudy
15637984,Harris,Not Injured,1700,Saturday,29.71340747,-95.31269166,Clear
15623022,Harris,Not Injured,1400,Sunday,29.68850707,-95.56988178,Rain
15623788,Harris,Not Injured,1400,Monday,29.8510661,-95.50935833,Rain
15624133,Harris,Not Injured,830,Monday,29.84898466,-95.50565365,Rain
15670299,Harris,Not Injured,511,Monday,29.83928847,-95.49009878,Clear
15629084,Harris,Not Injured,935,Tuesday,29.80750186,-95.45586629,Cloudy
15629133,Harris,Possible Injury,1230,Tuesday,29.84488822,-95.49838428,Cloudy
15634011,Harris,Not Injured,1530,Tuesday,29.57185491,-95.17079896,Rain
15634158,Harris,Non-Incapacitating Injury,1930,Tuesday,29.73740481,-95.3398131,Clear
15635432,Harris,Not Injured,1257,Tuesday,29.7624848,-95.35927309,Cloudy
15636043,Harris,Possible Injury,1535,Tuesday,29.70006049,-95.29246649,Cloudy
15639872,Harris,Non-Incapacitating Injury,1332,Tuesday,29.7671248,-95.21333313,Cloudy
15637553,Harris,Not Injured,1406,Wednesday,29.76310397,-95.60629618,Clear
15637956,Harris,Not Injured,1617,Wednesday,29.66620482,-95.3373031,Clear
15653289,Harris,Not Injured,1030,Wednesday,29.86687784,-95.54070411,Cloudy
15636310,Harris,Incapacitating Injury,243,Thursday,29.92240173,-95.41230266,Clear
15637767,Harris,Not Injured,2008,Thursday,29.56965637,-95.16890717,Cloudy
15644952,Harris,Not Injured,600,Thursday,29.58297719,-95.18037387,Cloudy
15651234,Harris,Non-Incapacitating Injury,255,Thursday,29.82361724,-95.47321558,Cloudy
15654712,Harris,Not Injured,2343,Thursday,29.7773505,-95.42400587,Cloudy
15639275,Harris,Possible Injury,645,Friday,29.7976148,-95.54483304,Cloudy
15640761,Harris,Not Injured,1230,Friday,29.84809621,-95.50407541,Cloudy
15664382,Harris,Not Injured,1814,Friday,29.84494329,-95.42875274,Rain
15642026,Harris,Not Injured,1400,Saturday,29.74194086,-95.43005656,Rain
15642684,Harris,Not Injured,915,Saturday,29.61660122,-95.35533533,Cloudy
15651141,Harris,Not Injured,2259,Saturday,29.66624482,-95.26330312,Rain
15644929,Harris,Not Injured,1300,Sunday,29.57189767,-95.17083569,Clear
15647529,Harris,Non-Incapacitating Injury,1725,Sunday,29.60064912,-95.24792717,Cloudy
15654314,Harris,Not Injured,1409,Sunday,29.68927696,-95.56221019,Clear
15642238,Harris,Possible Injury,1650,Monday,29.70234153,-95.2960171,Clear
15644823,Harris,Not Injured,710,Monday,29.75715558,-95.29885733,Cloudy
15651400,Harris,Not Injured,1005,Monday,29.66342741,-95.26327312,Clear
15664007,Harris,Not Injured,840,Monday,29.71723425,-95.31867377,Clear
15667044,Harris,Not Injured,1705,Monday,29.66737547,-95.3834274,Clear
15648330,Harris,Possible Injury,1142,Tuesday,29.6004131,-95.29715576,Clear
15652082,Harris,Not Injured,126,Tuesday,29.85954009,-95.52439063,Cloudy
15659279,Harris,Not Injured,1740,Tuesday,29.67790257,-95.47687658,Clear
15648547,Harris,Possible Injury,610,Wednesday,29.8009148,-95.54489304,Clear
15647809,Harris,Possible Injury,745,Thursday,29.73479926,-95.34616346,Clear
15650783,Harris,Not Injured,1410,Friday,29.66419482,-95.3510031,Clear
15652637,Harris,Not Injured,1100,Friday,29.59794107,-95.19664152,Clear
15654036,Harris,Possible Injury,1722,Friday,29.67985482,-95.3426631,Clear
15651268,Harris,Possible Injury,1100,Saturday,29.77056632,-95.29238101,Clear
15659508,Harris,Not Injured,735,Saturday,29.8004826,-95.45002521,Clear
15664668,Harris,Not Injured,1806,Saturday,29.68192852,-95.29023015,Clear
15652098,Harris,Not Injured,2135,Sunday,29.55225114,-95.15297462,Clear
15654349,Harris,Possible Injury,2100,Sunday,29.54464307,-95.14568797,Cloudy
15654553,Harris,Not Injured,1801,Sunday,29.81593905,-95.46494136,Clear
15662782,Harris,Not Injured,1528,Sunday,30.03157846,-95.85698235,Clear
15663539,Harris,Unknown,2030,Sunday,29.81642853,-95.4654678,Clear
15670091,Harris,Not Injured,1907,Sunday,29.68610081,-95.37943825,Clear
15671394,Harris,Not Injured,727,Sunday,29.93873728,-95.38329536,Clear
15653133,Harris,Not Injured,755,Monday,29.84523954,-95.40151849,Clear
15658968,Harris,Not Injured,1226,Monday,29.8067048,-95.48496306,Clear
15659230,Harris,Not Injured,903,Monday,29.74214388,-95.42389778,Clear
15659716,Harris,Not Injured,631,Monday,29.93778835,-95.43216879,Clear
15660957,Harris,Not Injured,1438,Monday,29.70630904,-95.30215713,Clear
15657396,Harris,Possible Injury,1140,Tuesday,29.56965637,-95.16890717,Clear
15658661,Harris,Not Injured,533,Tuesday,29.68074871,-95.37649593,Clear
15659280,Harris,Not Injured,1420,Tuesday,29.67545963,-95.33657449,Clear
15661258,Harris,Not Injured,610,Tuesday,29.60086261,-95.2293394,Clear
15664471,Harris,Possible Injury,902,Tuesday,29.78483961,-95.6176285,Clear
15667908,Harris,Not Injured,637,Tuesday,29.61660483,-95.35549463,Clear
15672416,Harris,Possible Injury,8,Tuesday,29.77546668,-95.26311046,Clear
15667088,Harris,Not Injured,1754,Wednesday,29.55556017,-95.15614769,Clear
15660976,Harris,Possible Injury,1351,Thursday,29.84868733,-95.50512532,Clear
15662476,Harris,Not Injured,1952,Thursday,29.62230978,-95.21502756,Clear
15667105,Harris,Not Injured,1946,Thursday,29.80744556,-95.45580598,Clear
15687316,Harris,Not Injured,1623,Thursday,29.93872988,-95.38424391,Clear
15737382,Harris,Possible Injury,1512,Thursday,29.73208675,-95.25272175,Clear
15663123,Harris,Possible Injury,650,Friday,29.86445479,-95.54169304,Clear
15663182,Harris,Not Injured,1000,Friday,29.7586548,-95.36228309,Clear
15664211,Harris,Not Injured,1200,Friday,29.75807481,-95.60610303,Cloudy
15664824,Harris,Not Injured,330,Friday,29.5539999,-95.15465387,Clear
15672536,Harris,Not Injured,2210,Friday,29.79406555,-95.54475759,Rain
15680715,Harris,Not Injured,0,Friday,29.67106626,-95.33729936,Rain
15685677,Harris,Non-Incapacitating Injury,228,Friday,29.7475343,-95.38251647,Clear
15664248,Harris,Unknown,1020,Saturday,29.84911203,-95.50588035,Clear
15664249,Harris,Unknown,1020,Saturday,29.84911233,-95.50588088,Clear
15664707,Harris,Possible Injury,150,Saturday,29.83095343,-95.48110325,Clear
15665190,Harris,Not Injured,1240,Saturday,29.8044948,-95.54520304,Clear
15667555,Harris,Possible Injury,2309,Saturday,29.78447093,-95.54550702,Clear
15672410,Harris,Not Injured,1750,Saturday,30.03158934,-95.85701126,Clear
15665103,Harris,Not Injured,120,Sunday,29.73591167,-95.36933675,Clear
15666229,Harris,Not Injured,650,Sunday,29.80118887,-95.54489934,Clear
15667035,Harris,Non-Incapacitating Injury,1640,Sunday,29.8126148,-95.55444304,Clear
15670280,Harris,Non-Incapacitating Injury,1232,Sunday,29.6921913,-95.37765981,Clear
15678143,Harris,Not Injured,2311,Sunday,29.58706348,-95.18477626,Clear
15729343,Harris,Not Injured,645,Sunday,29.93921054,-95.33185346,Cloudy
15670044,Harris,Not Injured,1245,Monday,29.63761224,-95.49324353,Clear
15670757,Harris,Not Injured,1225,Monday,29.76113481,-95.60633303,Clear
15672992,Harris,Possible Injury,1110,Monday,29.63173175,-95.41236534,Clear
15674245,Harris,Possible Injury,740,Monday,29.60018746,-95.33294369,Clear
15691547,Harris,Not Injured,2217,Monday,29.94501539,-95.29416778,Clear
15700984,Harris,Not Injured,1054,Monday,29.7163715,-95.33451856,Clear
15676967,Harris,Not Injured,2219,Tuesday,29.58665411,-95.1843103,Cloudy
15691545,Harris,Not Injured,440,Tuesday,29.77009473,-95.59236486,Cloudy
15673321,Harris,Possible Injury,1215,Wednesday,29.73740481,-95.3398131,Rain
15675530,Harris,Possible Injury,1320,Wednesday,29.8511488,-95.50950514,Clear
15677600,Harris,Not Injured,1638,Wednesday,29.70142991,-95.37498683,Clear
15720037,Harris,Not Injured,1648,Wednesday,29.68205882,-95.46333931,Clear
15687413,Harris,Not Injured,1840,Thursday,29.9387428,-95.38266424,Clear
15690596,Harris,Not Injured,2300,Thursday,29.78449487,-95.54006251,Clear
15676531,Harris,Not Injured,950,Friday,29.75269035,-95.38397193,Clear
15678128,Harris,Not Injured,2350,Friday,29.69617632,-95.37650969,Clear
15684877,Harris,Possible Injury,1000,Friday,29.66644482,-95.3373031,Clear
15680481,Harris,Not Injured,5,Saturday,29.6938978,-95.37717181,Unknown
15690318,Harris,Not Injured,1517,Saturday,29.55464484,-95.15221315,Cloudy
15691790,Harris,Non-Incapacitating Injury,1345,Saturday,29.55566859,-95.15625149,Clear
15682170,Harris,Not Injured,110,Sunday,29.81616479,-95.48524306,Clear
15685682,Harris,Not Injured,1704,Sunday,29.80526178,-95.4534613,Unknown
15687006,Harris,Not Injured,2134,Sunday,29.80467146,-95.48482972,Clear
15680672,Harris,Not Injured,1625,Monday,29.79425739,-95.54476236,Clear
15680710,Harris,Possible Injury,1535,Monday,29.80973961,-95.56366308,Clear
15682888,Harris,Not Injured,1748,Monday,29.8000572,-95.44985207,Clear
15685802,Harris,Possible Injury,915,Monday,29.84033947,-95.42891307,Clear
15688244,Harris,Not Injured,1030,Monday,29.74387776,-95.50109101,Clear
15684653,Harris,Non-Incapacitating Injury,2009,Tuesday,29.83824784,-95.48896689,Clear
15700647,Harris,Not Injured,850,Tuesday,29.93869679,-95.39392847,Clear
15723407,Harris,Not Injured,2330,Tuesday,29.75662913,-95.55792464,Clear
15684733,Harris,Not Injured,550,Wednesday,29.82298794,-95.472539,Clear
15685707,Harris,Not Injured,649,Wednesday,29.83851014,-95.48925624,Clear
15689561,Harris,Not Injured,1535,Wednesday,29.78370721,-95.60655979,Clear
15689616,Harris,Not Injured,10,Wednesday,29.85121618,-95.50962403,Clear
15700733,Harris,Not Injured,1655,Wednesday,29.938744,-95.38257147,Clear
15716162,Harris,Not Injured,2200,Wednesday,29.6808284,-95.36582618,Clear
15686670,Harris,Non-Incapacitating Injury,830,Thursday,29.7052122,-95.40769677,Clear
15689814,Harris,Not Injured,2100,Thursday,29.85051329,-95.50837441,Clear
15708919,Harris,Not Injured,1054,Thursday,29.60559483,-95.22848313,Clear
15737249,Harris,Possible Injury,850,Thursday,29.82835479,-95.37140309,Clear
15691192,Harris,Possible Injury,1455,Friday,29.7374448,-95.3466531,Clear
15691822,Harris,Not Injured,733,Friday,29.6010332,-95.21930673,Clear
15704638,Harris,Not Injured,2056,Friday,29.80336303,-95.4849049,Clear
15690699,Harris,Not Injured,1826,Saturday,29.7575267,-95.60608879,Clear
15691765,Harris,Non-Incapacitating Injury,1730,Saturday,29.85323667,-95.51319555,Clear
15693482,Harris,Possible Injury,1522,Saturday,29.68649482,-95.56433552,Clear
15703759,Harris,Killed,2206,Saturday,29.66995001,-95.33740171,Clear
15694419,Harris,Not Injured,1605,Sunday,29.76173723,-95.36370592,Clear
